file_path,category,filename,size_kb,act_tag,section_hint,needs_validation
processed_corpus\unique_pdfs\acts\CitizenshipAct1955_02012025_0_105b20f59161.pdf,processed_corpus\unique_pdfs\acts,CitizenshipAct1955_02012025_0_105b20f59161.pdf,603.4,,,PENDING
processed_corpus\unique_pdfs\acts\Compoundingnotification06062018_15B15D_3265c4467b8c.pdf,processed_corpus\unique_pdfs\acts,Compoundingnotification06062018_15B15D_3265c4467b8c.pdf,1762.8,,,PENDING
processed_corpus\unique_pdfs\acts\CriminalLawAmendmentAct19615B15D_b5aa4c44d8a8.pdf,processed_corpus\unique_pdfs\acts,CriminalLawAmendmentAct19615B15D_b5aa4c44d8a8.pdf,13.9,,,PENDING
processed_corpus\unique_pdfs\acts\crpf_act19495B15D_28ec90891a2b.pdf,processed_corpus\unique_pdfs\acts,crpf_act19495B15D_28ec90891a2b.pdf,28.0,,,PENDING
processed_corpus\unique_pdfs\acts\CSdivTheCriminalLawAct_14082018_25B15D_86ae202053a6.pdf,processed_corpus\unique_pdfs\acts,CSdivTheCriminalLawAct_14082018_25B15D_86ae202053a6.pdf,1606.8,,,PENDING
processed_corpus\unique_pdfs\acts\DeclarationoftheNationalLiberation_301120185B15D_0_cd9dccd191c6.pdf,processed_corpus\unique_pdfs\acts,DeclarationoftheNationalLiberation_301120185B15D_0_cd9dccd191c6.pdf,31.0,,,PENDING
processed_corpus\unique_pdfs\acts\DM_Athority_rules20065B15D_2ca08c0dc796.pdf,processed_corpus\unique_pdfs\acts,DM_Athority_rules20065B15D_2ca08c0dc796.pdf,109.8,,,PENDING
processed_corpus\unique_pdfs\acts\E-gazette5B15D_f5feddc818d5.pdf,processed_corpus\unique_pdfs\acts,E-gazette5B15D_f5feddc818d5.pdf,104.4,,,PENDING
processed_corpus\unique_pdfs\acts\EnemyPropertyFourthOrdinanceDated280820165B15D_a7b49c5c51f3.pdf,processed_corpus\unique_pdfs\acts,EnemyPropertyFourthOrdinanceDated280820165B15D_a7b49c5c51f3.pdf,1376.0,,,PENDING
processed_corpus\unique_pdfs\acts\EnemyProperty_ThirdOrdiance_31-05-20165B15D_ef32ab6c833e.pdf,processed_corpus\unique_pdfs\acts,EnemyProperty_ThirdOrdiance_31-05-20165B15D_ef32ab6c833e.pdf,698.8,,05,PENDING
processed_corpus\unique_pdfs\acts\ExplosiveSubstancesAct19085B15D_ef869e3ade87.pdf,processed_corpus\unique_pdfs\acts,ExplosiveSubstancesAct19085B15D_ef869e3ade87.pdf,12.9,,,PENDING
processed_corpus\unique_pdfs\acts\FC-RegulationAct-2010-C5B15D_c8e4259488d2.pdf,processed_corpus\unique_pdfs\acts,FC-RegulationAct-2010-C5B15D_c8e4259488d2.pdf,7935.3,,,PENDING
processed_corpus\unique_pdfs\acts\FCRAAMENDMENT2020_MHANotification_091020205B15D_77d9632fbe7d.pdf,processed_corpus\unique_pdfs\acts,FCRAAMENDMENT2020_MHANotification_091020205B15D_77d9632fbe7d.pdf,856.1,,,PENDING
processed_corpus\unique_pdfs\acts\gazette-dm5B15D_28c494e362a3.pdf,processed_corpus\unique_pdfs\acts,gazette-dm5B15D_28c494e362a3.pdf,999.5,,,PENDING
processed_corpus\unique_pdfs\acts\GovEAPAmendmentAct2014_05B15D_474d48745c3a.pdf,processed_corpus\unique_pdfs\acts,GovEAPAmendmentAct2014_05B15D_474d48745c3a.pdf,75.7,,,PENDING
processed_corpus\unique_pdfs\acts\GovernmentNationalCapitalTerritoryAct5B15D_7072d81a3a03.pdf,processed_corpus\unique_pdfs\acts,GovernmentNationalCapitalTerritoryAct5B15D_7072d81a3a03.pdf,85.4,,,PENDING
processed_corpus\unique_pdfs\acts\GovernmentUnionterritoriesAct19635B15D_d4796438dec1.pdf,processed_corpus\unique_pdfs\acts,GovernmentUnionterritoriesAct19635B15D_d4796438dec1.pdf,158.2,,,PENDING
processed_corpus\unique_pdfs\acts\GOVERNORSEmoluments_Act19825B15D_353d090d0557.pdf,processed_corpus\unique_pdfs\acts,GOVERNORSEmoluments_Act19825B15D_353d090d0557.pdf,78.9,,,PENDING
processed_corpus\unique_pdfs\acts\important_instructions_dhjs-2026_b9be199b56a0.pdf,processed_corpus\unique_pdfs\acts,important_instructions_dhjs-2026_b9be199b56a0.pdf,689.5,,,PENDING
processed_corpus\unique_pdfs\acts\IS_IIActs_280820185B15D_7563235209c4.pdf,processed_corpus\unique_pdfs\acts,IS_IIActs_280820185B15D_7563235209c4.pdf,122.8,,,PENDING
processed_corpus\unique_pdfs\acts\ITBP-Act19925B15D_4bb4b9811c12.pdf,processed_corpus\unique_pdfs\acts,ITBP-Act19925B15D_4bb4b9811c12.pdf,185.1,,,PENDING
processed_corpus\unique_pdfs\acts\LAPI-Act-0808115B15D_eac353b3cee5.pdf,processed_corpus\unique_pdfs\acts,LAPI-Act-0808115B15D_eac353b3cee5.pdf,11530.8,,,PENDING
processed_corpus\unique_pdfs\acts\LotteriesAct-19985B15D_838c95d8c4f9.pdf,processed_corpus\unique_pdfs\acts,LotteriesAct-19985B15D_838c95d8c4f9.pdf,35.4,,,PENDING
processed_corpus\unique_pdfs\acts\MinisterAct1952_0807145B15D_119ff35a44e1.pdf,processed_corpus\unique_pdfs\acts,MinisterAct1952_0807145B15D_119ff35a44e1.pdf,16.6,,,PENDING
processed_corpus\unique_pdfs\acts\NationalSecAmndmntAct19845B15D_dd7d38d5a8af.pdf,processed_corpus\unique_pdfs\acts,NationalSecAmndmntAct19845B15D_dd7d38d5a8af.pdf,3546.0,,,PENDING
processed_corpus\unique_pdfs\acts\NDMCACT19441_290420175B15D_d7edaf84a619.pdf,processed_corpus\unique_pdfs\acts,NDMCACT19441_290420175B15D_d7edaf84a619.pdf,27120.2,,,PENDING
processed_corpus\unique_pdfs\acts\Noti2186-0208135B15D_5ba001fbba77.pdf,processed_corpus\unique_pdfs\acts,Noti2186-0208135B15D_5ba001fbba77.pdf,3099.5,,,PENDING
processed_corpus\unique_pdfs\acts\NotiSikhGurdwarasActAmendment_1205165B15D_3cefffe05210.pdf,processed_corpus\unique_pdfs\acts,NotiSikhGurdwarasActAmendment_1205165B15D_3cefffe05210.pdf,24.1,,,PENDING
processed_corpus\unique_pdfs\acts\NSGAct19865B15D_8b6250cbe3e2.pdf,processed_corpus\unique_pdfs\acts,NSGAct19865B15D_8b6250cbe3e2.pdf,126.7,,,PENDING
processed_corpus\unique_pdfs\acts\odishaAlterationAct20115B15D_de0c9b0d73a4.pdf,processed_corpus\unique_pdfs\acts,odishaAlterationAct20115B15D_de0c9b0d73a4.pdf,362.4,,,PENDING
processed_corpus\unique_pdfs\acts\Official_Secret_Act19235B15D_c776b4a73c4e.pdf,processed_corpus\unique_pdfs\acts,Official_Secret_Act19235B15D_c776b4a73c4e.pdf,31.5,,,PENDING
processed_corpus\unique_pdfs\acts\OSA25201923_25042017_05B15D_068221e9199a.pdf,processed_corpus\unique_pdfs\acts,OSA25201923_25042017_05B15D_068221e9199a.pdf,3990.7,,,PENDING
processed_corpus\unique_pdfs\acts\Paper_4_Business_Law_&_Management_CSEET_18122025_c31dfb0629b5.pdf,processed_corpus\unique_pdfs\acts,Paper_4_Business_Law_&_Management_CSEET_18122025_c31dfb0629b5.pdf,4323.7,,,PENDING
processed_corpus\unique_pdfs\acts\PDPPA2C19845B15D_9646b088c682.pdf,processed_corpus\unique_pdfs\acts,PDPPA2C19845B15D_9646b088c682.pdf,42.0,,,PENDING
processed_corpus\unique_pdfs\acts\PlaceWorshipAct19915B15D_2b35007f1baf.pdf,processed_corpus\unique_pdfs\acts,PlaceWorshipAct19915B15D_2b35007f1baf.pdf,12.3,,,PENDING
processed_corpus\unique_pdfs\acts\PptEntryAct19205B15D_781df29b38b6.pdf,processed_corpus\unique_pdfs\acts,PptEntryAct19205B15D_781df29b38b6.pdf,12.3,,,PENDING
processed_corpus\unique_pdfs\acts\PresidentsActupto2018_090820185B15D_98bdd954dede.pdf,processed_corpus\unique_pdfs\acts,PresidentsActupto2018_090820185B15D_98bdd954dede.pdf,23.6,,,PENDING
processed_corpus\unique_pdfs\acts\President_emoluments_act1951_UPDATED_5B15D_fafd4603eccf.pdf,processed_corpus\unique_pdfs\acts,President_emoluments_act1951_UPDATED_5B15D_fafd4603eccf.pdf,18.6,,,PENDING
processed_corpus\unique_pdfs\acts\Prevention_Insults_National_Honour_Act1971_fac5ec251a54.pdf,processed_corpus\unique_pdfs\acts,Prevention_Insults_National_Honour_Act1971_fac5ec251a54.pdf,15.1,,,PENDING
processed_corpus\unique_pdfs\acts\Prisons_act18945B15D_bd0527f24c0f.pdf,processed_corpus\unique_pdfs\acts,Prisons_act18945B15D_bd0527f24c0f.pdf,61.3,,,PENDING
processed_corpus\unique_pdfs\acts\Protection2520of2520HR2520Act19935B15D_72da406a6ae6.pdf,processed_corpus\unique_pdfs\acts,Protection2520of2520HR2520Act19935B15D_72da406a6ae6.pdf,40.8,,,PENDING
processed_corpus\unique_pdfs\acts\PublicProDamgeAct_200515_05B15D_1f4d15cc75f6.pdf,processed_corpus\unique_pdfs\acts,PublicProDamgeAct_200515_05B15D_1f4d15cc75f6.pdf,1060.6,,,PENDING
processed_corpus\unique_pdfs\acts\rbd_act_19695B15D_aeffd5ebadd3.pdf,processed_corpus\unique_pdfs\acts,rbd_act_19695B15D_aeffd5ebadd3.pdf,107.3,,,PENDING
processed_corpus\unique_pdfs\acts\ReligiousInstitutionsAct19885B15D_86c5cb7960f3.pdf,processed_corpus\unique_pdfs\acts,ReligiousInstitutionsAct19885B15D_86c5cb7960f3.pdf,36.0,,,PENDING
processed_corpus\unique_pdfs\acts\RepatriationRules20045B15D_0f05722efe23.pdf,processed_corpus\unique_pdfs\acts,RepatriationRules20045B15D_0f05722efe23.pdf,34.8,,,PENDING
processed_corpus\unique_pdfs\acts\repealedfileopen_ae8920ad726f.pdf,processed_corpus\unique_pdfs\acts,repealedfileopen_ae8920ad726f.pdf,1079.0,,,PENDING
processed_corpus\unique_pdfs\acts\RRU_201120205B15D_31c4c877651a.pdf,processed_corpus\unique_pdfs\acts,RRU_201120205B15D_31c4c877651a.pdf,704.9,,,PENDING
processed_corpus\unique_pdfs\acts\Section220oftheFinanceAct_2018_091020205B15D_66acfd5478fa.pdf,processed_corpus\unique_pdfs\acts,Section220oftheFinanceAct_2018_091020205B15D_66acfd5478fa.pdf,6976.8,,,PENDING
processed_corpus\unique_pdfs\acts\Section236oftheFinanceAct_2016_091020205B15D_f5b974946402.pdf,processed_corpus\unique_pdfs\acts,Section236oftheFinanceAct_2016_091020205B15D_f5b974946402.pdf,6725.9,,,PENDING
processed_corpus\unique_pdfs\acts\Sikh_Gurrdwara_Act19255B15D_801eabee771d.pdf,processed_corpus\unique_pdfs\acts,Sikh_Gurrdwara_Act19255B15D_801eabee771d.pdf,480.7,,,PENDING
processed_corpus\unique_pdfs\acts\SSB-Act20075B15D_a0c0eda39028.pdf,processed_corpus\unique_pdfs\acts,SSB-Act20075B15D_a0c0eda39028.pdf,192.0,,,PENDING
processed_corpus\unique_pdfs\acts\STATE_EMBLEM_ACT2005_032c9ca5b63a.pdf,processed_corpus\unique_pdfs\acts,STATE_EMBLEM_ACT2005_032c9ca5b63a.pdf,28.2,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Armed2520Forces252028Jammu2520and2520Kashmir292520Special2520Powers2520Act2C252019905B15D_6c016e40159e.pdf,processed_corpus\unique_pdfs\acts,The2520Armed2520Forces252028Jammu2520and2520Kashmir292520Special2520Powers2520Act2C252019905B15D_6c016e40159e.pdf,216.7,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Bombay2520Reorganisation2520Act25201960_2706145B15D_2c230a92a55b.pdf,processed_corpus\unique_pdfs\acts,The2520Bombay2520Reorganisation2520Act25201960_2706145B15D_2c230a92a55b.pdf,386.6,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Disaster2520Management2520Act2C252020055B15D_aba52057cf0a.pdf,processed_corpus\unique_pdfs\acts,The2520Disaster2520Management2520Act2C252020055B15D_aba52057cf0a.pdf,381.4,,,PENDING
processed_corpus\unique_pdfs\acts\The2520National2520Investigation2520Agency252028Manner2520of2520Constitution292520Rules2C25202008252028English2520262520Hindi295B15D_f238d1b666cb.pdf,processed_corpus\unique_pdfs\acts,The2520National2520Investigation2520Agency252028Manner2520of2520Constitution292520Rules2C25202008252028English2520262520Hindi295B15D_f238d1b666cb.pdf,84.8,Constitution,,PENDING
processed_corpus\unique_pdfs\acts\The2520National2520Investigation2520Agency2520Act2C25202008252028English295B15D_801980be0a45.pdf,processed_corpus\unique_pdfs\acts,The2520National2520Investigation2520Agency2520Act2C25202008252028English295B15D_801980be0a45.pdf,260.1,,,PENDING
processed_corpus\unique_pdfs\acts\The2520State2520Reorganisation2520Act25201956_2706145B15D_5f17ba4bbac8.pdf,processed_corpus\unique_pdfs\acts,The2520State2520Reorganisation2520Act25201956_2706145B15D_5f17ba4bbac8.pdf,396.5,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Unlawful2520Activities252028Prevention292520Act2C25201967252028English295B15D_15201c51c6e8.pdf,processed_corpus\unique_pdfs\acts,The2520Unlawful2520Activities252028Prevention292520Act2C25201967252028English295B15D_15201c51c6e8.pdf,451.6,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202004252028English295B15D_36500e50941a.pdf,processed_corpus\unique_pdfs\acts,The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202004252028English295B15D_36500e50941a.pdf,522.8,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202008252028English295B15D_6af86a61c01a.pdf,processed_corpus\unique_pdfs\acts,The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202008252028English295B15D_6af86a61c01a.pdf,169.1,,,PENDING
processed_corpus\unique_pdfs\acts\The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202012252028English295B15D_50bfd1dc9ac3.pdf,processed_corpus\unique_pdfs\acts,The2520Unlawful2520Activities252028Prevention292520Amendment2520Act2C25202012252028English295B15D_50bfd1dc9ac3.pdf,751.5,,,PENDING
processed_corpus\unique_pdfs\acts\TheCCP28Amendment29Act2C20055B15D_755ea22199cc.pdf,processed_corpus\unique_pdfs\acts,TheCCP28Amendment29Act2C20055B15D_755ea22199cc.pdf,72.1,,,PENDING
processed_corpus\unique_pdfs\acts\TheConst96AndmtAct20115B15D_4252e6cc2251.pdf,processed_corpus\unique_pdfs\acts,TheConst96AndmtAct20115B15D_4252e6cc2251.pdf,180.4,,,PENDING
processed_corpus\unique_pdfs\acts\TheCrimnalLaw0304135B15D_b4aa1e57c485.pdf,processed_corpus\unique_pdfs\acts,TheCrimnalLaw0304135B15D_b4aa1e57c485.pdf,5157.8,,,PENDING
processed_corpus\unique_pdfs\acts\TheEnemypropertyAct2C19685B15D_fb6284d3c9c7.pdf,processed_corpus\unique_pdfs\acts,TheEnemypropertyAct2C19685B15D_fb6284d3c9c7.pdf,4729.5,,,PENDING
processed_corpus\unique_pdfs\acts\TheForeignContributionAmendmentAct_2020_091020205B15D_1422498a6acc.pdf,processed_corpus\unique_pdfs\acts,TheForeignContributionAmendmentAct_2020_091020205B15D_1422498a6acc.pdf,297.0,,,PENDING
processed_corpus\unique_pdfs\acts\TheForeignersAct19465B15D_9baf3d0c305a.pdf,processed_corpus\unique_pdfs\acts,TheForeignersAct19465B15D_9baf3d0c305a.pdf,26.1,,,PENDING
processed_corpus\unique_pdfs\acts\THENATIONALINVESTIGATIONAGENCYACT2008_03032020_05B15D_e75b29420a8d.pdf,processed_corpus\unique_pdfs\acts,THENATIONALINVESTIGATIONAGENCYACT2008_03032020_05B15D_e75b29420a8d.pdf,407.8,,,PENDING
processed_corpus\unique_pdfs\acts\ThePunjabSpecialPowersAct19565B15D_a7d774fa31a6.pdf,processed_corpus\unique_pdfs\acts,ThePunjabSpecialPowersAct19565B15D_a7d774fa31a6.pdf,16.0,,,PENDING
processed_corpus\unique_pdfs\acts\TheRashtriyaRakshaUniversityAct2020_05012021_15B15D_718b825a9655.pdf,processed_corpus\unique_pdfs\acts,TheRashtriyaRakshaUniversityAct2020_05012021_15B15D_718b825a9655.pdf,329.7,,,PENDING
processed_corpus\unique_pdfs\acts\The_Registration_of_Foreigners_Act_19395B15D_3f5467f69965.pdf,processed_corpus\unique_pdfs\acts,The_Registration_of_Foreigners_Act_19395B15D_3f5467f69965.pdf,14.5,,,PENDING
processed_corpus\unique_pdfs\acts\Transfer_prisoners_act19505B15D_202db749df5f.pdf,processed_corpus\unique_pdfs\acts,Transfer_prisoners_act19505B15D_202db749df5f.pdf,13.6,,,PENDING
processed_corpus\unique_pdfs\acts\UPReogAct2000_1309135B15D_1745207ae9bd.pdf,processed_corpus\unique_pdfs\acts,UPReogAct2000_1309135B15D_1745207ae9bd.pdf,679.9,,,PENDING
processed_corpus\unique_pdfs\acts\userGuide_ea058ad5d584.pdf,processed_corpus\unique_pdfs\acts,userGuide_ea058ad5d584.pdf,1398.4,,,PENDING
processed_corpus\unique_pdfs\acts\UTdiv_Act_3112019_05B15D_7b835ab3d83d.pdf,processed_corpus\unique_pdfs\acts,UTdiv_Act_3112019_05B15D_7b835ab3d83d.pdf,701.5,,,PENDING
processed_corpus\unique_pdfs\acts\VicePresidentActupto2018_090820185B15D_f711e21e65d6.pdf,processed_corpus\unique_pdfs\acts,VicePresidentActupto2018_090820185B15D_f711e21e65d6.pdf,21.6,,,PENDING
processed_corpus\unique_pdfs\acts\Vice_presidents_pension_act19975B15D_76cd7d261e88.pdf,processed_corpus\unique_pdfs\acts,Vice_presidents_pension_act19975B15D_76cd7d261e88.pdf,17.7,,,PENDING
processed_corpus\unique_pdfs\acts\Young_Persons_Harmful2520Publication_2520Act19565B15D_d37a30412dcf.pdf,processed_corpus\unique_pdfs\acts,Young_Persons_Harmful2520Publication_2520Act19565B15D_d37a30412dcf.pdf,13.3,,,PENDING
processed_corpus\unique_pdfs\circulars\A2013-18_d6e286d2a3fe.pdf,processed_corpus\unique_pdfs\circulars,A2013-18_d6e286d2a3fe.pdf,3205.0,,,PENDING
processed_corpus\unique_pdfs\examinations\62exam_bd5927f4ccf9.pdf,processed_corpus\unique_pdfs\examinations,62exam_bd5927f4ccf9.pdf,1044.4,,,PENDING
processed_corpus\unique_pdfs\examinations\66-exams-nj_dfa925ddc4e1.pdf,processed_corpus\unique_pdfs\examinations,66-exams-nj_dfa925ddc4e1.pdf,145.6,,66,PENDING
processed_corpus\unique_pdfs\examinations\admit_card_dhjs_2026_f2ad126268ce.pdf,processed_corpus\unique_pdfs\examinations,admit_card_dhjs_2026_f2ad126268ce.pdf,11.4,,,PENDING
processed_corpus\unique_pdfs\examinations\adv-eng_dhjs-2026_e9b4ad21f957.pdf,processed_corpus\unique_pdfs\examinations,adv-eng_dhjs-2026_e9b4ad21f957.pdf,264.3,,,PENDING
processed_corpus\unique_pdfs\examinations\answer_key_dhjs_f75742ccc586.pdf,processed_corpus\unique_pdfs\examinations,answer_key_dhjs_f75742ccc586.pdf,76.4,,,PENDING
processed_corpus\unique_pdfs\examinations\apply_link_for_dhjs_2026_c18b8478015a.pdf,processed_corpus\unique_pdfs\examinations,apply_link_for_dhjs_2026_c18b8478015a.pdf,4.4,,,PENDING
processed_corpus\unique_pdfs\examinations\notice_of_dhjs_7d9446aedcf8.pdf,processed_corpus\unique_pdfs\examinations,notice_of_dhjs_7d9446aedcf8.pdf,1571.5,,,PENDING
processed_corpus\unique_pdfs\guides\Certificate-of-MHA_f69a09a71ba5.pdf,processed_corpus\unique_pdfs\guides,Certificate-of-MHA_f69a09a71ba5.pdf,590.7,,,PENDING
processed_corpus\unique_pdfs\judgments\01-original_0f2ec3d678cf.pdf,processed_corpus\unique_pdfs\judgments,01-original_0f2ec3d678cf.pdf,6679.3,,01,PENDING
processed_corpus\unique_pdfs\judgments\250883_english_01042024_c9da896e7a16.pdf,processed_corpus\unique_pdfs\judgments,250883_english_01042024_c9da896e7a16.pdf,1293.2,,,PENDING
processed_corpus\unique_pdfs\judgments\32.d3_faa8ad87b5a3.pdf,processed_corpus\unique_pdfs\judgments,32.d3_faa8ad87b5a3.pdf,8990.1,,32,PENDING
processed_corpus\unique_pdfs\judgments\33673_2026_1_12_72183_order_24-jul-2026_f35268d76049.pdf,processed_corpus\unique_pdfs\judgments,33673_2026_1_12_72183_order_24-jul-2026_f35268d76049.pdf,195.4,,,PENDING
processed_corpus\unique_pdfs\judgments\59605082026CRLMM29002021_181558_c01b7c7a81bf.pdf,processed_corpus\unique_pdfs\judgments,59605082026CRLMM29002021_181558_c01b7c7a81bf.pdf,1368.2,,,PENDING
processed_corpus\unique_pdfs\judgments\60804082026BA17122026_174305_d582c03c206e.pdf,processed_corpus\unique_pdfs\judgments,60804082026BA17122026_174305_d582c03c206e.pdf,846.1,,,PENDING
processed_corpus\unique_pdfs\judgments\60804082026BA31102026_174347_fb5844e21e60.pdf,processed_corpus\unique_pdfs\judgments,60804082026BA31102026_174347_fb5844e21e60.pdf,793.3,,,PENDING
processed_corpus\unique_pdfs\judgments\60805082026BA31232026_174505_863726e6c1d5.pdf,processed_corpus\unique_pdfs\judgments,60805082026BA31232026_174505_863726e6c1d5.pdf,804.4,,,PENDING
processed_corpus\unique_pdfs\judgments\60805082026CRLMM10872026_174424_b78979208e1c.pdf,processed_corpus\unique_pdfs\judgments,60805082026CRLMM10872026_174424_b78979208e1c.pdf,763.9,,,PENDING
processed_corpus\unique_pdfs\judgments\60805082026CRLMM19792026_174148_ddc04ec0d07a.pdf,processed_corpus\unique_pdfs\judgments,60805082026CRLMM19792026_174148_ddc04ec0d07a.pdf,875.1,,,PENDING
processed_corpus\unique_pdfs\judgments\60805082026CRLRMAT5112025_174251_659bd4fce279.pdf,processed_corpus\unique_pdfs\judgments,60805082026CRLRMAT5112025_174251_659bd4fce279.pdf,793.2,,,PENDING
processed_corpus\unique_pdfs\judgments\67905082026CMM18452023_190800_1942654e4f5d.pdf,processed_corpus\unique_pdfs\judgments,67905082026CMM18452023_190800_1942654e4f5d.pdf,670.6,,,PENDING
processed_corpus\unique_pdfs\judgments\68-it_cell_97ac263e04ba.pdf,processed_corpus\unique_pdfs\judgments,68-it_cell_97ac263e04ba.pdf,765.5,,68,PENDING
processed_corpus\unique_pdfs\judgments\74905082026FAOC822026_132213_ef137ae7765b.pdf,processed_corpus\unique_pdfs\judgments,74905082026FAOC822026_132213_ef137ae7765b.pdf,666.1,,,PENDING
processed_corpus\unique_pdfs\judgments\75504082026CRLA3482026_213422_559a15659e53.pdf,processed_corpus\unique_pdfs\judgments,75504082026CRLA3482026_213422_559a15659e53.pdf,438.4,,,PENDING
processed_corpus\unique_pdfs\judgments\76005082026CRLA8442017_144004_91b70f49abc3.pdf,processed_corpus\unique_pdfs\judgments,76005082026CRLA8442017_144004_91b70f49abc3.pdf,688.9,,,PENDING
processed_corpus\unique_pdfs\judgments\bank_account_details_dhc_40d2588ddd46.pdf,processed_corpus\unique_pdfs\judgments,bank_account_details_dhc_40d2588ddd46.pdf,104.5,,,PENDING
processed_corpus\unique_pdfs\judgments\bcbc61df3b552a46b7155303bedf6a75830021414aa81943d4d469ea40fe56e61785957183_97afd91af22a.pdf,processed_corpus\unique_pdfs\judgments,bcbc61df3b552a46b7155303bedf6a75830021414aa81943d4d469ea40fe56e61785957183_97afd91af22a.pdf,532.9,,,PENDING
processed_corpus\unique_pdfs\judgments\combinbed_pro_05.08.2026_16062c62d2f9.pdf,processed_corpus\unique_pdfs\judgments,combinbed_pro_05.08.2026_16062c62d2f9.pdf,526.6,,08,PENDING
processed_corpus\unique_pdfs\judgments\combined_pro_31.07.2026_2e85e42b1d75.pdf,processed_corpus\unique_pdfs\judgments,combined_pro_31.07.2026_2e85e42b1d75.pdf,650.2,,07,PENDING
processed_corpus\unique_pdfs\judgments\CriminalLawAmendmendAct2C20055B15D_fe0b9aef9952.pdf,processed_corpus\unique_pdfs\judgments,CriminalLawAmendmendAct2C20055B15D_fe0b9aef9952.pdf,105.7,,,PENDING
processed_corpus\unique_pdfs\judgments\IPC18605B15D_f25d61547212.pdf,processed_corpus\unique_pdfs\judgments,IPC18605B15D_f25d61547212.pdf,358.2,IPC->BNS,,PENDING
processed_corpus\unique_pdfs\judgments\jud-03082026_odtt_0_4ea4ec0e43f7.pdf,processed_corpus\unique_pdfs\judgments,jud-03082026_odtt_0_4ea4ec0e43f7.pdf,75.1,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-03082026_odtt_1_034dd60ba257.pdf,processed_corpus\unique_pdfs\judgments,jud-03082026_odtt_1_034dd60ba257.pdf,54.4,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-03082026_odtt_315f45517b22.pdf,processed_corpus\unique_pdfs\judgments,jud-03082026_odtt_315f45517b22.pdf,11.6,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-04082026.odtttt_f0ead8a4e72b.pdf,processed_corpus\unique_pdfs\judgments,jud-04082026.odtttt_f0ead8a4e72b.pdf,52.6,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-05082026.odttttt_0_da52db219428.pdf,processed_corpus\unique_pdfs\judgments,jud-05082026.odttttt_0_da52db219428.pdf,70.1,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-05082026.odttttt_1_c067ebaffead.pdf,processed_corpus\unique_pdfs\judgments,jud-05082026.odttttt_1_c067ebaffead.pdf,10.9,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-05082026.odttttt_72cb6d273117.pdf,processed_corpus\unique_pdfs\judgments,jud-05082026.odttttt_72cb6d273117.pdf,75.4,,,PENDING
processed_corpus\unique_pdfs\judgments\jud-31072026.odtt_eb0739b9030c.pdf,processed_corpus\unique_pdfs\judgments,jud-31072026.odtt_eb0739b9030c.pdf,54.4,,,PENDING
processed_corpus\unique_pdfs\judgments\jud_01_for_31.07.2026_1_6681cbfc853b.pdf,processed_corpus\unique_pdfs\judgments,jud_01_for_31.07.2026_1_6681cbfc853b.pdf,731.5,,07,PENDING
processed_corpus\unique_pdfs\judgments\jud_1_for_03.08.2026_3bb4838e4487.pdf,processed_corpus\unique_pdfs\judgments,jud_1_for_03.08.2026_3bb4838e4487.pdf,437.0,,08,PENDING
processed_corpus\unique_pdfs\judgments\j_03082026_11ff0665cb49.pdf,processed_corpus\unique_pdfs\judgments,j_03082026_11ff0665cb49.pdf,662.8,,,PENDING
processed_corpus\unique_pdfs\judgments\NBK04082026RFA732025_172059_132b07662711.pdf,processed_corpus\unique_pdfs\judgments,NBK04082026RFA732025_172059_132b07662711.pdf,801.4,,,PENDING
processed_corpus\unique_pdfs\judgments\NBK04082026RSA1852024_172035_3fad71eee1c8.pdf,processed_corpus\unique_pdfs\judgments,NBK04082026RSA1852024_172035_3fad71eee1c8.pdf,493.1,,,PENDING
processed_corpus\unique_pdfs\judgments\NBK04082026RSA572018_171930_8bd1e0684a85.pdf,processed_corpus\unique_pdfs\judgments,NBK04082026RSA572018_171930_8bd1e0684a85.pdf,820.9,,,PENDING
processed_corpus\unique_pdfs\judgments\pro_for_04.08.2026_060da2843297.pdf,processed_corpus\unique_pdfs\judgments,pro_for_04.08.2026_060da2843297.pdf,652.1,,08,PENDING
processed_corpus\unique_pdfs\judgments\pro_for_06.08.2026_273ab12b31ba.pdf,processed_corpus\unique_pdfs\judgments,pro_for_06.08.2026_273ab12b31ba.pdf,649.7,,08,PENDING
processed_corpus\unique_pdfs\notifications\250882_english_01042024_0_13e2b6eb66ad.pdf,processed_corpus\unique_pdfs\notifications,250882_english_01042024_0_13e2b6eb66ad.pdf,654.7,,,PENDING
